QUALIFICAÇÃO;NOME;PORTARIA;DATA
Suboficial QSS SAD;Nelson Bernardino da Silva;968-A/SCC;33221
Suboficial QSS BMA;Nelson Bocchio;100/SCC;35481
Suboficial QSS BMA;Nelson Borges;091/SCC;29240
Taifeiro-Mor QTA TAR;Nelson Brand;048/SCC;35082
Suboficial QSS SAD;Nélson Calateyde da Silva;931/SCC;32854
Suboficial QSS BET;Nelson Candido Martins de Oliveira;182/SCGC;42053
Cabo QCB BSP;Nelson Cardoso de Oliveira;193/SCC;34750
Suboficial QSS BMA;Nelson Carlos Kolarik;870/SCC;33592
Suboficial QSS SAI;Nelson Carneiro de Freitas;29/SCGC;29/01/2016
Suboficial QSS SEF;Nelson Chagas Lucena;968-A/SCC;33221
Senhor;Nélson Chaves de Brito;110/SCC;29248
Taifeiro-Mor QTA TAR;Nélson Costa Werneck;091/SCC;29240
Senhor;Nelson da Silva Coelho;1172/SCC;32126
Suboficial QSS SPV;Nelson da Silva Mascarenhas;202/SC;38035
Taifeiro de Segunda Classe QTA TVA;Nélson de Carvalho Elias;968-A/SCC;33221
Taifeiro de Primeira Classe QTA TAR;Nélson de Castro;051/SCC;34026
Suboficial QSS BMT;Nelson de Jesus Pimenta Filho;1194/SCC;31761
Suboficial QSS BCT;Nelson de Mendonça;116/SCC;30701
Primeiro-Sargento QSS;Nelson Dias dos Santos;100/SCC;35481
Cabo QCB SEM;Nelson Dias Paes Júnior;1172/SCC;32126
Suboficial QSS BMA;Nelson do Nascimento;107/SC;39869
Suboficial QSS BCT;Nelson dos Santos;90/SCC;36213
Cabo QCB SAD;Nélson dos Santos;113/SC;36944
Primeiro-Sargento QSS BMA;Nelson dos Santos Costa;247/SC;38782
Suboficial QSS SGS;Nelson Egypto de Oliveira;048/SCC;35082
Terceiro-Sargento QESA SAD;Nelson Ezequiel de Andrade Junior;048/SCC;35082
Suboficial QSS BCO;Nelson Fernandes;091/SCC;29240
Soldado de Primeira Classe;Nélson Ferreira Cassus;051/SCC;34026
Suboficial QSS BMA;Nelson Ferreira dos Santos;113/SC;36944
Primeiro-Sargento QSS SDE;Nelson Gomes da Cruz Filho;051/SCC;34026
Suboficial QSS SAD;Nelson Gomes Queiroz;113/SC;36944
Suboficial QSS BMA;Nelson Gonçalves dos Santos;1057/SCC;31401
Suboficial TBA R/1;Nelson Guedes de Figueiredo;19/SCGC;44207
Suboficial QSS SAD;Nelson Joaquim Rodrigues;1057/SCC;31401
Terceiro-Sargento QSS BFT;Nelson Jorge da Cruz Ribeiro;247/SC;38782
Primeiro-Sargento QSS BSP;Nelson José dos Santos;58/SC;40953
Suboficial QSS BET;Nelson José dos Santos Sacras;107/SC;39869
Suboficial QSS BMT;Nelson José Mascarenhas Liu;106/SC;39134
Primeiro-Sargento QSS SAD;Nelson Lage da Costa;1057/SCC;31401
Suboficial QSS SML;Nélson Leandro da Silva;931/SCC;32854
Taifeiro-Mor QTA TAR;Nelson Logullo Costa;048/SCC;35082
Cabo QCB SAD;Nelson Lopes de Lima;870/SCC;33592
Suboficial QSS BEI;Nelson Luiz de Menezes;091/SCC;29240
Suboficial QSS BMA;Nelson Luiz Machado de Oliveira;58/SC;40953
Suboficial QSS BMT;Nelson Luiz Motta Silva;58/SC;40953
Senhor;Nelson Machado;092/SCC;29971
Suboficial QSS BMA;Nelson Martins Filho;98/SCC;35844
Senhor;Nelson Mascarenhas;1194/SCC;31761
Suboficial QSS BEI;Nélson Matheus Filho;931/SCC;32854
Suboficial QSS BMA;Nélson Melo Beda;98/SCC;35844
Taifeiro-Mor QTA TAF;Nelson Mendes;051/SCC;34026
Cabo QCB BCO;Nélson Menezes Campos;968-A/SCC;33221
Suboficial QSS BET;Nelson Miguel Hoffmann;100/SCC;35481
Cabo QCB SAD;Nelson Monteiro;141/SC;37306
Suboficial QSS BMA;Nelson Morém de Fraga;204/SC;38405
Suboficial QSS BMT;Nélson Pasziewicz da Silva;968-A/SCC;33221
Suboficial QSS BCT;Nelson Paulo Almeida Coutinho Junior;107/SC;39869
Suboficial QSS SAD;Nélson Pereira Ramos;048/SCC;35082
Capitão QOEA SVA;Nélson Pires;1057/SCC;31401
Suboficial QSS BMA;Nelson Ribeiro;870/SCC;33592
Senhor;Nelson Ricardo Sartorelli;047/SCC;29606
Primeiro-Sargento QSS SAD;Nelson Rodrigues dos Santos;047/SCC;29606
Suboficial QSS SAD;Nelson Sanches Freitas;870/SCC;33592
Taifeiro de Primeira Classe QTA TCO;Nelson Sebastião Ferreira;116/SCC;30701
Suboficial QSS SAD;Nélson Souza da Silva;116/SCC;30701
Cabo QCB SAD;Nélson Takaki;051/SCC;34026
Suboficial QSS BMA;Nelson Ubaldo Silva Bragança;160/SCC;34409
Cabo QCB SEM;Nélson Vanelis Couto;113/SC;36944
Segundo-Sargento SEF;Nelson Xavier da Silva;80/SC;39504
Primeiro-Tenente QOEA;Nelson Xavier Hernandes;086/SCC;30336
Senhora;Nely Coelho Barroso;1194/SCC;31761
Senhora;Nely Gomes Marciano;931/SCC;32854
Suboficial QFG SAD;Nely Nagel dos Anjos;107/SC;39869
Senhora;Nely Pereira de Sá Barcelos Cavaco;047/SCC;29606
Senhor;Nemésio Flávio de Queiroz;841/SCC;32478
Primeiro-Sargento QSS SMU;Nemézio Bernardo da Silva;047/SCC;29606
Primeiro-Sargento SMU;Nemias Silva de Souza;81/SC;40581
Senhora;Nere Valença;80/SC;39504
Senhora;Nereida Souza;092/SCC;29971
Cabo QCB SAD;Nereu Leão da Costa;1194/SCC;31761
Senhora;Nerieda Rodrigues Corrêa;202/SC;38035
Primeiro-Sargento QSS SAD;Nerivaldo Gonçalves;100/SCC;35481
Primeiro-Tenente QOEA CTA ;Nero de Castro Pacheco Júnior;161/SC;37673
Suboficial QSS BMA;Nestor Azevedo de Sousa;193/SCC;34750
Suboficial QSS SGS;Nestor Borges de Araújo Filho;29/SCGC;29/01/2016
Suboficial QSS BEI;Nestor de Campos;092/SCC;29971
Senhor;Nestor Gomes Batista;870/SCC;33592
Suboficial QSS SAD;Nestor José Soares Filho;193/SCC;34750
Primeiro-Tenente QOEA;Nestor Nicácio Borges de Souza;1172/SCC;32126
Suboficial QSS BMT;Nestor Regis Garcia Santorum;160/SCC;34409
Primeiro-Sargento SOB;Netanel Claudino;80/SC;39504
Primeiro-Sargento QFG SAD;Neuda Carmo de Lima de Carvalho;106/SC;39134
Suboficial QSS SML;Neuriomar Francisco;051/SCC;34026
Senhora;Neusa Maria Enes do Vale;116/SCC;30701
Senhora;Neuza da Silva Luiz;841/SCC;32478
Senhora;Neuza Gomes de Lima;110/SCC;29248
Enfermeira;Neuza Ignês Virgine Magalhães;1194/SCC;31761
Senhora;Neuza Maria Alves;80/SC;39504
Senhora;Neuza Maria Gama de Lima Neves;870/SCC;33592
Senhora;Neuza Maria Siqueira da Silva;968-A/SCC;33221
Senhora;Neuza Tavares Brasil;047/SCC;29606
Segundo-Sargento QSS SAD;Newerton Antonio Monteiro;182/SCGC;42053
Suboficial QSS BET;Newton Adriano dos Santos Gomes;182/SCGC;42053
Cabo QCB SGS;Newton Crispim de Paula;113/SC;36944
Suboficial QSS SOB;Newton Daltro Santos;204/SC;38405
Suboficial QSS SAD;Newton Derly Schirmer;202/SC;38035
Suboficial QSS BCO;Newton Marcos Leone Porto;051/SCC;34026
Suboficial QSS BCT;Newton Martins da Silva;1172/SCC;32126
Suboficial QSS BEP;Newton Mattos Guimarães;1194/SCC;31761
Suboficial;Newton Perez Filho;113/SC;36944
Suboficial BMA;Newton Pontes de Vasconcelos;81/SC;40581
Senhor;Newton Rebelo Raposo;110/SCC;29248
Suboficial QSS BCT;Newton Rolloff de Moura;1172/SCC;32126
Terceiro-Sargento QESA SEM;Newton Simas;202/SC;38035
Suboficial BCO;Newton Siqueira de Freitas;81/SC;40581
Segundo-Sargento QSS SEF;Newton Vicente Ferreira;047/SCC;29606
Suboficial QSS BCT;Ney Alberto Jaco;80/SC;39504
Suboficial QSS BCO;Ney da Costa Machado;968-A/SCC;33221
Suboficial QSS BSP;Ney da Silva;048/SCC;35082
Suboficial QSS BMA;Ney Loureiro Martins;841/SCC;32478
Suboficial QSS SGS;Ney Luiz Martel Braga;202/SC;38035
Capitão;Ney Nogueira Lourenço;113/SCC;36584
Suboficial QSS BMA;Ney Penha da Rocha;247/SC;38782
Senhor;Ney Pinto dos Santos;092/SCC;29971
Suboficial QSS SAD;Ney Pires;047/SCC;29606
Suboficial QSS SML;Ney Rocha da Silva;202/SC;38035
Suboficial BMA;Nicanor da Silva Crisostomo;107/SC;40234
Segundo-Sargento;Nicodemos Pereira de Araújo;161/SC;37673
Primeiro-Sargento QSS SEM;Nicolau Nascimento Barreto;870/SCC;33592
Senhora;Niedja Amaryllis da Rocha Teixeira;091/SCC;29240
Primeiro-Sargento QSS SAD;Nielson Ferreira da Silva;29/SCGC;29/01/2016
Primeiro-Sargento QSS BMB;Nilberto Marques de Souza;086/SCC;30336
Senhora;Nilcea de Faria Diniz;107/SC;39869
Senhora;Nilcéa dos Santos Vieira;1194/SCC;31761
Senhora;Nilda da Fonsêca de Albuquerque;130/SCGC;41673
Suboficial QFG SEF;Nilda Fonseca Guimarães de Araujo;106/SC;39134
Segundo-Sargento QSS BMA;Nildemberg Pereira de Araujo;6/SCGC;43108
Suboficial QSS BMA;Nildo Alceu Alff de Freitas;113/SC;36944
Suboficial QSS BEP;Nildo Ribeiro Pinto;160/SCC;34409
Capitão QOEA CTA;Nilmar Luiz Gazzola;113/SC;36944
Segundo-Sargento QSS SAD;Nilmar Pinto Ferreira da Silva;29/SCGC;29/01/2016
Senhor;Nilo Bazzan Machado;98/SCC;35844
Senhor;Nilo Cavalcanti;091/SCC;29240
Suboficial BMA;Nilo Cesar Pereira;107/SC;40234
Suboficial QSS SAD;Nilo Cesar Souto Pauferro;100/SCC;35481
Senhor;Nilo dos Anjos Mondêgo;841/SCC;32478
Suboficial QSS SML;Nilo Francisco de Melo;051/SCC;34026
Taifeiro-Mor QTA TAR;Nilo Geraldo da Silva;870/SCC;33592
Suboficial QSS SAD;Nilo Jorge Reina Soares;106/SC;39134
Segundo-Sargento QSS SAD;Nilo Mauricio Victorino Junior;182/SCGC;42053
Senhor;Nilo Mena Soares;047/SCC;29606
Suboficial QSS BCO;Nilo Sergio da Costa Faria;6/SCGC;43108
Segundo-Sargento QSS SAD;Nilo Sérgio da Costa Ribeiro Lima;90/SCC;36213
Suboficial QSS BMA;Nilo Sérgio de Faria Lopes;193/SCC;34750
Suboficial QSS BMA;Nilo Sérgio Moraes e Souza;193/SCC;34750
Suboficial ;Nilo Sergio Reis Correa;81/SC;40581
Suboficial QSS BEI;Nilo Vieira da Silva;870/SCC;33592
Senhora;Nilse Caldas César;113/SCC;36584
Suboficial BSP;Nilson Barbosa Batista;81/SC;40581
Suboficial SAD;Nilson Bomfim;107/SC;40234
Senhor;Nilson da Conceição Gomes;106/SC;39134
Terceiro-Sargento QESA SAD;Nilson da Silva Lima;106/SC;39134
Terceiro-Sargento QESA SEM;Nilson Dias Sobrinho;870/SCC;33592
Primeiro-Sargento QSS SAD;Nilson Fernandes de Mattos;047/SCC;29606
Suboficial QSS BSP;Nilson Francisco da Silva;29/SCGC;29/01/2016
Subtenente de Comunicações;Nilson Galeno Miranda;58/SC;40953
Suboficial QSS BMA;Nilson Gomes da Silva;870/SCC;33592
Suboficial QSS BET;Nilson Gomes de Souza;193/SCC;34750
Terceiro-Sargento SAD;Nilson José Gonçalves Jacinto;81/SC;40581
Segundo-Sargento QSS SAD;Nilson Matias Tavares;047/SCC;29606
Primeiro-Sargento QSS BCT;Nilson Moreeuw;091/SCC;29240
Suboficial QSS BET;Nilson Nilo Coutinho;870/SCC;33592
Cabo QCB SAD;Nilson Rodrigues Vilaça;968-A/SCC;33221
Terceiro-Sargento QTA TAR;Nilson Roza Couto;204/SC;38405
Segundo-Sargento QSS BET;Nílson Soares;1813/SCC;31036
Suboficial QSS SMU;Nilson Tadeu de Oliveira;193/SCC;34750
Primeiro-Sargento QSS BSP;Nilson Vale Costa;182/SCGC;42053
Suboficial QSS BMA;Nilson Villar da Silva;247/SC;38782
Cabo QCB BSP;Nilson Vitorino;160/SCC;34409
Primeiro-Sargento QSS SEF;Nílton Adil Alves da Silva;968-A/SCC;33221
Senhor;Nilton Alves Froes;092/SCC;29971
Suboficial QSS BET;Nílton Borges Casemiro;98/SCC;35844
Suboficial QSS BMA;Nilton Cesar Dias Mafra;204/SC;38405
Segundo-Sargento QSS STP;Nilton César Mendes de Almeida;204/SC;38405
Suboficial SMU;Nilton Cesar Oliveira de Oliveira;19/SCGC;44207
Senhor;Nilton Clemente de Souza;58/SC;40953
Suboficial QSS SAD;Nilton Clemente Ferreira;161/SC;37673
Segundo-Sargento QSS SAD;Nilton Correa Guimarães;130/SCGC;41673
Primeiro-Tenente QOEA;Nílton da Cruz Santa Rosa;1813/SCC;31036
Suboficial QSS BMT;Nilton da Silva;193/SCC;34750
Senhor;Nilton da Silva Cunha;092/SCC;29971
Suboficial QSS BEI;Nilton da Silva Gomes Filho;107/SC;39869
Terceiro-Sargento QESA SEM;Nílton D'arc Rodrigues Lopes;051/SCC;34026
Suboficial QSS SGS;Nilton de Oliveira Martins;58/SC;40953
Suboficial QSS SAD;Nilton de Souza Souza;161/SC;37673
Senhor;Nilton Dias de Araujo;247/SC;38782
Senhor;Nilton Dias do Valle;107/SC;40234
Primeiro-Tenente QOEA;Nílton Dias Monteiro;1057/SCC;31401
Senhor;Nilton Domingos de Souza;1057/SCC;31401
Terceiro-Sargento QESA SGS;Nilton dos Santos Nascimento;051/SCC;34026
Senhor;Nilton Ferrara Domingues;106/SC;39134
Segundo-Tenente QOEA;Nílton Ferreira da Costa;1194/SCC;31761
Primeiro-Sargento QSS BMA;Nilton João dos Santos;047/SCC;29606
Suboficial QSS BMB;Nilton José Fernandes de Farias;048/SCC;35082
Cabo QCB BSP;Nilton Magno Pereira Soares;107/SC;40234
Senhor;Nilton Mendonça;100/SCC;35481
Suboficial QSS SAD;Nilton Oliveira da Silva;1194/SCC;31761
Senhor;Nílton Pereira da Silva;051/SCC;34026
Suboficial QSS SEL;Nílton Pereira da Silva Filho;931/SCC;32854
Suboficial QSS SGS;Nilton Pereira Mota;204/SC;38405
Terceiro-Sargento QSS SGS;Nilton Pereira Reis;107/SC;40234
Suboficial SAD;Nilton Possa de Souza;81/SC;40581
Cabo QCB BMA;Nilton Ribeiro dos Santos;160/SCC;34409
Suboficial QSS BSP;Nilton Ribeiro Pereira Leite;202/SC;38035
Suboficial QSS BEI;Nílton Sperb Vieira;931/SCC;32854
Terceiro-Sargento QC (DT);Nilton Xavier Cardoso;086/SCC;30336
Capitão;Nilvamberto Carlos Bertolin;048/SCC;35082
Suboficial QSS BCO;Nilvan Lemes Fernandes;29/SCGC;29/01/2016
Senhora;Nilza Henriques da Silva;193/SCC;34750
Senhora;Nilzimar Nery dos Santos;58/SC;40953
Senhora;Nina Vieira Gonçalves da Silva;29/SCGC;29/01/2016
Major QOECTA ;Niraldo Saldanha Santos;100/SCC;35481
Senhora;Nise Tortorel de Sá Medeiros;051/SCC;34026
Suboficial QSS SEL;Niufran Palandi de Oliveira;182/SCGC;42053
Suboficial QSS BMT;Nivaldo Almeida;107/SC;39869
Capitão;Nivaldo Alves da Rocha;870/SCC;33592
Terceiro-Sargento QESA SAD;Nivaldo Alves de Assis;051/SCC;34026
Primeiro-Sargento QSS SGS;Nivaldo Bertoldo de Brito;247/SC;38782
Senhor;Nivaldo Ciro de Morais;931/SCC;32854
Suboficial QSS SGS;Nivaldo Cláudio de Freitas;048/SCC;35082
Primeiro-Sargento QSS BMT;Nivaldo Costa;1194/SCC;31761
Suboficial QSS BMA;Nivaldo Dias Ribeiro;193/SCC;34750
Primeiro-Sargento QSS SAD;Nivaldo Do Nascimento Elias;1.659/SCGC;42725
Terceiro-Sargento QTA TAR;Nivaldo dos Santos Pereira;160/SCC;34409
Terceiro-Sargento QESA SGS;Nivaldo dos Santos Sobrinho;1813/SCC;31036
Suboficial QSS BMA;Nivaldo Ferreira dos Santos;086/SCC;30336
Segundo-Sargento TAR;Nivaldo Gomes de Oliveira;107/SC;40234
Suboficial QSS SAD;Nivaldo Leite da Silva;100/SCC;35481
Subtenente de Infantaria;Nivaldo Marcolino Santana;202/SC;38035
Capitão QOEA;Nivaldo Neves Ribeiro;051/SCC;34026
Cabo QCB SAD;Nivaldo Nunes de Oliveira;107/SC;40234
Primeiro-Sargento QSS BMT;Nivaldo Pereira de Souza;1172/SCC;32126
Terceiro-Sargento QC (DT);Nivaldo Pessoa;092/SCC;29971
Primeiro-Sargento QSS BMA;Nivaldo Porfírio Ferreira;160/SCC;34409
Suboficial QSS BSP;Nivaldo Teixeira de Almeida;113/SCC;36584
Primeiro-Sargento de Aviação/Apoio;Nivaldo Viana da Silva;80/SC;39504
Suboficial QSS BET;Nivan Alves da Silva;113/SCC;36584
Suboficial QSS SEM;Nivanilson Pereira;193/SCC;34750
Segundo-Sargento (AV-SV);Nixon Chaves da Silva ;29/SCGC;29/01/2016
Suboficial QSS BMT;Nobel Raimundo da Silva;968-A/SCC;33221
Senhor;Noboru Kawakami;160/SCC;34409
Capitão;Noe Debs Filho;193/SCC;34750
Suboficial QSS BCT;Noé Garrido de Carli;90/SCC;36213
Senhor;Noel Américo da Silva;051/SCC;34026
Suboficial QSS SAD;Noel José de Carvalho;968-A/SCC;33221
Senhor;Noel Ramon Leon Henrich;130/SCGC;41673
Suboficial QSS BCT;Noelson Magno Vianna da Silva;29/SCGC;29/01/2016
Senhora;Noêmia Machado dos Santos;968-A/SCC;33221
Senhora;Noêmia Salgado da Cunha;1813/SCC;31036
Primeiro-Sargento QSS SAD;Nonito Mendes de Oliveira;1194/SCC;31761
Segundo-Sargento QSS SAD;Norberto Cardoso;047/SCC;29606
Suboficial QSS BCO;Norberto Lopes Peixoto;091/SCC;29240
Taifeiro-Mor QTA TCO;Norberto Vargas;051/SCC;34026
Senhor;Norival Alberto de Oliveira;841/SCC;32478
Terceiro-Sargento QC (DT);Norival dos Santos Pimentel;047/SCC;29606
Suboficial QSS BCT;Norival Fatima de Jesus;107/SC;39869
Suboficial QSS BMT;Norival Gonçalves;1172/SCC;32126
Senhora;Norma Emy Rodrigues de Oliveira Ribeiro;2/SCGC;43836
Senhora;Norma Faro Guimarães Brandão;1194/SCC;31761
Suboficial QFG SEF;Norma Jean Cursino Abalde;130/SCGC;41673
Senhora;Norma Maria Ribeiro Guimarães;870/SCC;33592
Senhora;Norma Nascimento Sette;116/SCC;30701
Suboficial SEF;Norma Regina Nogueira;81/SC;40581
Suboficial QSS BMA;Norman de Barros Borges;1813/SCC;31036
Segundo-Sargento QSS SAD;Normandi Rubin;202/SC;38035
Terceiro-Sargento QC (ME);Normano Teixeira da Silva;047/SCC;29606
Sargento-Chefe  ;Nuno Filipe Ferreira De Pinho;1.659/SCGC;42725
Primeiro-Sargento QSS BMA;Nuvechá de Andrade Mendes;1813/SCC;31036
Suboficial QSS SAD;Obed Freitas Silva;086/SCC;30336
Terceiro-Sargento QSS SAD;Obenício Pereira Pinto Júnior;130/SCGC;41673
Segundo-Sargento QSS SGS;Oberdan José da Silva;106/SC;39134
Segundo-Sargento BET;Oberdan Maranduba da Silva;81/SC;40581
Suboficial QSS BMA;Obigail Vital da Silva;100/SCC;35481
Senhor;Ocimar Bispo dos Santos;81/SC;40581
Senhora;Octacília Cabral de Lima;091/SCC;29240
Primeiro-Sargento QSS SAD;Octávio Antônio;931/SCC;32854
Primeiro-Sargento QSS BMA;Octávio Bazilio Salgado;092/SCC;29971
Cabo QCB BSP;Octávio Luiz Rodrigues de Oliveira;113/SC;36944
Cabo QCB ;Octavio Pereira Pedemonte;051/SCC;34026
Senhor;Octávio Rangel de Azeredo Coutinho;841/SCC;32478
Terceiro-Sargento QC (VA);Octávio Rosa;1813/SCC;31036
Suboficial (ET);Odair Amancio Freire;58/SC;40953
Suboficial QSS SGS;Odair Bassi;98/SCC;35844
Primeiro-Sargento de Engenharia;Odair José Dalla Corte;10/SCGC;43475
Cabo QCB SAD;Odair Malta Braga;841/SCC;32478
Senhora;Odaléa Pereira Batista;092/SCC;29971
Suboficial QSS BMA;Odanir Conde dos Santos;113/SC;36944
Suboficial QSS BMA;Odécio Pires Martins Filho;193/SCC;34750
Primeiro-Sargento QSS SAD;Odenil Vaz da Silva;051/SCC;34026
Suboficial QSS SDE;Odenir Campos Lellis do Lago;193/SCC;34750
Cabo CBM (DF);Odenir Pedrollo;202/SC;38035
Taifeiro-Mor QTA TAR;Odenir Santiago de Avila;193/SCC;34750
Taifeiro-Mor QTA TAR;Oder Alves Guimarães;092/SCC;29971
Capitão;Odeto Bernardes Fraga;1172/SCC;32126
Doutora;Odette Castro Awada Lourenço;086/SCC;30336
Suboficial SEF;Odette Maria da Conceição Dias da Costa Teodoro;107/SC;40234
Suboficial QSS BEV;Odetto Vavallo;086/SCC;30336
Suboficial QSS BCO;Odevaldo Antônio dos Santos;051/SCC;34026
Suboficial QSS SEM;Odewaldo Massaro;1194/SCC;31761
Suboficial QFG SEF;Odiléa de Carvalho Ferraz;141/SC;37306
Terceiro-Sargento QESA BSP;Odileno do Carmo Borges Correa;10/SCGC;43475
Suboficial QSS BCO;Odílio Nunes de Souza;100/SCC;35481
Suboficial QSS BFT;Odilon Gomes de Souza;247/SC;38782
Suboficial QSS BMA;Odilon José Dias Junior;189/SC;41312
Terceiro-Sargento QESA ;Odilon Miranda Carvalho;1057/SCC;31401
Suboficial QSS BET;Odilon Nichele;048/SCC;35082
Terceiro-Sargento QC (AL);Odilon Xavier da Costa;1057/SCC;31401
Cabo QCB SAD;Odilson Fonseca Barreto;870/SCC;33592
Suboficial QSS BCT;Odir Gomes Macedo;98/SCC;35844
Suboficial QSS SAD;Odir Jorge Bastos de Araújo;100/SCC;35481
Suboficial QSS BCO;Odir Raimundo de Almeida;204/SC;38405
Terceiro-Sargento QSS SAD;Odirlei Pereira Veloso;130/SCGC;41673
Suboficial QSS SAD;Odival Francisco Batista Lima;204/SC;38405
Suboficial QSS BMB;Odmar Schreder;202/SC;38035
Suboficial QSS BMA;Odnalro Oliveira da Silva;80/SC;39504
Suboficial QSS SAD;Odomar de Oliveira Júnior;086/SCC;30336
Suboficial (AV-RV);Odonaldo Alves de Castro Carvalho;19/SCGC;44207
Suboficial QSS BMA R/1;Odualdo Marques Bento Filho;182/SCGC;42053
Suboficial QSS BSP;Odyr Conceição Aguiar;092/SCC;29971
Primeiro-Sargento QSS BET;Ofir Ferreira da Silva;1172/SCC;32126
Cabo QCB SAD;Ohara dos Santos Silva;189/SC;41312
Senhor;Olavo Câmara de Oliveira;047/SCC;29606
Primeiro-Sargento QSS SOB;Olavo José de Oliveira;092/SCC;29971
Primeiro-Sargento QSS SAD;Olavo José de Oliveira Guerreiro;29/SCGC;29/01/2016
Suboficial QSS SEM;Olavo Moreira de Barros;130/SCGC;41673
Segundo-Sargento QSS SEL;Oldair Viol Bortolusci;247/SC;38782
Suboficial QSS SAD;Olegário Taboada Benites;091/SCC;29240
Senhora;Olga Maria Barbosa Bimestre Campiolo;100/SCC;35481
Senhora;Olga Maria de Andrade;189/SC;41312
Suboficial SAD;Olimerson Dornellas Pessoa de Carvalho;107/SC;40234
Suboficial QSS BCT;Olírio Bogger;048/SCC;35082
Suboficial QSS SAD;Olivaldo Maciel de Souza;931/SCC;32854
Suboficial BCT;Olivar Lobato de Negreiros Junior;80/SC;39504
Senhor;Olivar Rangel Barata;091/SCC;29240
Senhor;Oliveiros Alves Cordeiro;047/SCC;29606
Suboficial QSS SEL;Olivério Botelho Bastos;161/SC;37673
Professora;Olívia Bastos de Paiva;116/SCC;30701
Senhora;Olívia Victor dos Santos;086/SCC;30336
Primeiro-Sargento QSS BEP;Olívio Nunes;092/SCC;29971
Senhor;Olívio Tavares de Oliveira;086/SCC;30336
Suboficial QSS BET;Olmiro Velasque Müller;870/SCC;33592
Suboficial QSS BET;Olores Lourenço;086/SCC;30336
Suboficial QSS BMT;Omar de Sa Polastre;189/SC;41312
Suboficial QSS BEI;Omar Guaraci de Oliveira;202/SC;38035
Suboficial QSS BMB;Omena Bezerra Marinho;141/SC;37306
Primeiro-Sargento BCT;Onassis Ferreira dos Santos;81/SC;40581
Primeiro-Sargento QSS BEI;Oneide Bomfim de Souza;182/SCGC;42053
Senhor;Onereide Rezende Vieira;091/SCC;29240
Senhora;Onesina Bayma da Costa e Souza;110/SCC;29248
Segundo-Tenente QOEA;Oni Martins de Freitas;047/SCC;29606
Primeiro-Sargento QSS SAD;Onildo Cauby Coutinho;1.659/SCGC;42725
Suboficial QSS BCO;Onilso Lopes dos Reis;113/SCC;36584
Suboficial QSS SEL;Onilson Soares Carneiro;1813/SCC;31036
Suboficial QSS SAD;Onival José de Oliveira;161/SC;37673
Senhor;Onofre Caetano Pereira Frois;130/SCGC;41673
Suboficial QSS SEM;Onofre Carneiro de Salles;968-A/SCC;33221
Suboficial BET;Onofre Felix de Lima Neto;81/SC;40581
Major QOEFOT;Onofre Lima de Oliveira;193/SCC;34750
Suboficial QSS BET;Onofre Luiz Peixoto Machado;931/SCC;32854
Senhora;Orácia Medeiros e Silva Barbosa;931/SCC;32854
Suboficial QSS BMA;Orcino Santos de Albuquerque;160/SCC;34409
Suboficial QSS BEV;Orenil de Andrade Lemos;247/SC;38782
Suboficial QSS SGS;Orestes João Tatto;968-A/SCC;33221
Suboficial QTA TBA R/1;Orestes Paulo Santos Novaes;1.659/SCGC;42725
Segundo-Sargento;Oriel Rodrigues;051/SCC;34026
Suboficial QSS SAD;Orlando Alves de Abreu;1813/SCC;31036
Suboficial QSS SEF;Orlando Baptista de Oliveira;1172/SCC;32126
Cabo QCB SAD;Orlando Bonacolsi;1194/SCC;31761
Suboficial QSS SEL;Orlando Bug Bill Stachuk;1194/SCC;31761
Primeiro-Sargento QSS SAD;Orlando Chaves da Costa;1057/SCC;31401
Suboficial QSS SAD;Orlando Corrêa;968-A/SCC;33221
Suboficial QSS SGS;Orlando da Cunha Menezes Junior;204/SC;38405
Suboficial QSS SEM;Orlando da Silva;968-A/SCC;33221
