QUALIFICAÇÃO;NOME;PORTARIA;DATA
Primeiro-Sargento QSS SAD;Francisco Izaias de Paiva;107/SC;39869
Suboficial QSS SAD;Francisco Jari da Silva;113/SC;36944
Suboficial QSS SMU;Francisco Jeam Carlos;10/SCGC;43475
Primeiro-Sargento de Engenharia;Francisco Jones Silva;130/SCGC;41673
Capitão;Francisco Jorge Braga Lima;1057/SCC;31401
Primeiro-Sargento BMA;Francisco José Cirino dos Santos;19/SCGC;44207
Suboficial QSS SAD;Francisco José Cruz Neto;086/SCC;30336
Cabo QCB SAD;Francisco José da Silva;160/SCC;34409
Senhor;Francisco José da Silva Cardoso;086/SCC;30336
Capitão QOEA COM;Francisco José de Freitas;1057/SCC;31401
Terceiro-Sargento QESA SEF;Francisco José de Oliveira Rosa;204/SC;38405
Suboficial QSS SGS;Francisco José dos Santos;113/SCC;36584
Suboficial QSS BMA;Francisco José Duarte de Araújo;107/SC;40234
Suboficial SAD;Francisco José Freitas Machado;107/SC;40234
Segundo-Sargento QSS BCO;Francisco José Leal do Nascimento;10/SCGC;43475
Suboficial (AV-MV);Francisco Jose Leite da Silva;81/SC;40581
Senhor;Francisco José Lima Uchôa de Aquino;2/SCGC;43836
Terceiro-Sargento;Francisco José Medeiros;841/SCC;32478
Segundo-Sargento QSS SAD;Francisco José Ramalho Baptista;047/SCC;29606
Suboficial QSS BCT;Francisco José Rezende;58/SC;40953
Suboficial QSS SPV;Francisco José Vilela Marcondes;107/SC;39869
Segundo-Sargento QSS SAD;Francisco José Zagari Forte;160/SCC;34409
Suboficial QSS BET;Francisco Josué Nogueira Diniz;051/SCC;34026
Suboficial (ES);Francisco Jovany de Sampaio;107/SC;39869
Senhor;Francisco Júlio Neto;092/SCC;29971
Suboficial QSS BMA;Francisco Leitão da Silva Júnior;161/SC;37673
Primeiro-Sargento SAD;Francisco Leite Grangeiro;81/SC;40581
Cabo QCB SEM;Francisco Leite Pereira;90/SCC;36213
Senhor;Francisco Lemes Barbosa;193/SCC;34750
Suboficial QSS BMA;Francisco Liandro;247/SC;38782
Suboficial QSS SDE;Francisco Lima da Costa;092/SCC;29971
Suboficial (ES);Francisco Lima Duarte Filho;107/SC;40234
Primeiro-Sargento QSS BEP;Francisco Lindovaldo Sobreira;086/SCC;30336
Suboficial QSS BCT;Francisco Lins de Souza;160/SCC;34409
Doutor;Francisco Lins Moreira;1813/SCC;31036
Suboficial;Francisco Luceny da Silva;161/SC;37673
Capitão QOEA GDS;Francisco Lucimar Nogueira;141/SC;37306
Suboficial QSS BCO;Francisco Luis Antonetti;193/SCC;34750
Terceiro-Sargento QSS SAD;Francisco Luiz de Carvalho Silva;130/SCGC;41673
Primeiro-Sargento SEL;Francisco Macilon Carneiro de Souza;107/SC;40234
Primeiro-Sargento QSS BEI;Francisco Magalhães Câmara;047/SCC;29606
Segundo-Sargento BMA;Francisco Magno Petrola Balduino;19/SCGC;44207
Suboficial ;Francisco Manoel Pereira da Costa Filho;047/SCC;29606
Suboficial QSS BCO;Francisco Manoel Pereira Filho;193/SCC;34750
Segundo-Sargento SAD;Francisco Marcello Parga de Paiva Moreira;107/SC;40234
Primeiro-Sargento QSS BMA;Francisco Márcio Cavalcante de Melo;29/SCGC;29/01/2016
Suboficial (AV-CV);Francisco Marcos Freitas Lima;19/SCGC;44207
Segundo-Sargento QE;Francisco Marcos Salete Costa;1.659/SCGC;42725
Suboficial QSS SAD;Francisco Mário de Sousa;1813/SCC;31036
Terceiro-Sargento QC (DT);Francisco Marques Pereira;086/SCC;30336
Suboficial QSS SAD;Francisco Martins;160/SCC;34409
Senhor;Francisco Martins da Fonseca Neto;160/SCC;34409
Segundo-Sargento QSS SML;Francisco Martins de Aquino;107/SC;39869
Segundo-Sargento QSS BMA;Francisco Martins Pereira;1194/SCC;31761
Suboficial QSS SEM;Francisco Martins Pereira I;113/SCC;36584
Senhor;Francisco Martins Pinto Neto;160/SCC;34409
Terceiro-Sargento QSS SDE;Francisco Mascena de Souza;113/SC;36944
Suboficial QSS BCO;Francisco Mateus de Carvalho Coelho;841/SCC;32478
Terceiro-Sargento QTA TAR;Francisco Matias Silva;58/SC;40953
Suboficial QSS BCT;Francisco Melo da Silva;90/SCC;36213
Suboficial QSS BMA;Francisco Mesquita de Mello;1172/SCC;32126
Cabo QCB SMU;Francisco Messias Andrade;116/SCC;30701
Primeiro-Sargento QSS BEI;Francisco Messias de Almeida Farias;116/SCC;30701
Senhor;Francisco Monte Alverne Café;141/SC;37306
Suboficial QSS BCO;Francisco Moraes dos Santos;051/SCC;34026
Suboficial QSS BCT;Francisco Moreno Soares Neto;113/SCC;36584
Capitão QOEAV;Francisco Nabor Vieira;160/SCC;34409
Suboficial QSS BMA;Francisco Nazareno de Oliveira Mesquita;204/SC;38405
Suboficial (AV-VN);Francisco Nazareno Lima de Souza ;29/SCGC;29/01/2016
Cabo QCB BEI;Francisco Nei Sales Sousa;58/SC;40953
Suboficial QSS SAD;Francisco Nelson Belarmino;113/SCC;36584
Capitão;Francisco Nereu Ramos Diniz;051/SCC;34026
Suboficial QSS SEL;Francisco Nogueira Filho;113/SC;36944
Suboficial QSS SAD;Francisco Norberto Pinheiro Filho;1813/SCC;31036
Suboficial QSS SAD;Francisco Nunes Pinheiro;047/SCC;29606
Primeiro-Sargento QSS BMB;Francisco Olavio Junior Camelo Aragão;130/SCGC;41673
Suboficial QSS BCO;Francisco Olegário da Silva;2/SCGC;43836
Suboficial QSS SAD;Francisco Orlandino Remigio Lima;247/SC;38782
Senhor;Francisco Osvaldo Bandini;092/SCC;29971
Suboficial QSS BEI;Francisco Oton Pereira de Deus;968-A/SCC;33221
Suboficial ;Francisco Pablo Prado Hernandez;100/SCC;35481
Suboficial BCO;Francisco Paula dos Santos;81/SC;40581
Cabo QCB SAD;Francisco Paulo Araújo Teixeira;113/SC;36944
Suboficial QSS BET;Francisco Paulo de Souza;161/SC;37673
Segundo-Sargento QSS SAD;Francisco Paulo Duarte Lima;6/SCGC;43108
Suboficial QSS SEM;Francisco Pereira Brito;193/SCC;34750
Suboficial QSS BET;Francisco Pereira da Silva;90/SCC;36213
Taifeiro de Primeira Classe QTA TAR;Francisco Pereira da Silva;116/SCC;30701
Terceiro-Sargento (AR);Francisco Pereira de Carvalho;81/SC;40581
Taifeiro de Primeira Classe QTA TAR;Francisco Pereira dos Santos;841/SCC;32478
Suboficial QSS SAD;Francisco Pereira dos Santos Junior;2/SCGC;43836
Suboficial QSS SDE;Francisco Pereira Lucena;931/SCC;32854
Primeiro-Sargento QSS SAD;Francisco Pires Inglada;161/SC;37673
Cabo QCB SOB;Francisco Poeta de Moraes;048/SCC;35082
Taifeiro de Primeira Classe QTA TAR;Francisco Porfírio Neto;1194/SCC;31761
Suboficial QSS BMB;Francisco Posser Ribeiro;182/SCGC;42053
Capitão QOEA Anv;Francisco Rabelo;202/SC;38035
Senhor;Francisco Raimundo de Souza;092/SCC;29971
Suboficial QSS SGS;Francisco Ramiro de Lima;092/SCC;29971
Suboficial QSS BMB;Francisco Ramos de Melo;98/SCC;35844
Cabo QCB SGS;Francisco Rebouças Saraiva;113/SC;36944
Primeiro-Sargento QSS BCO;Francisco Reginaldo Rodrigues Da Silva;1.659/SCGC;42725
Suboficial QSS SPV;Francisco Ribeiro de Magalhães;106/SC;39134
Segundo-Sargento QSS SGS;Francisco Ribeiro dos Santos;130/SCGC;41673
Suboficial QSS BCT;Francisco Ricardo Bezerra Monteiro;189/SC;41312
Suboficial QSS BET;Francisco Roberio Azevedo da Silva;182/SCGC;42053
Suboficial QSS BMA;Francisco Robério Lopes Fonseca;107/SC;39869
Primeiro-Sargento QSS SAD;Francisco Roberto Alves Ferreira;141/SC;37306
Suboficial QSS BEI;Francisco Roberto Cosmo da Silva;161/SC;37673
Suboficial QSS BCT;Francisco Roberto Saraiva da Silva;113/SC;36944
Segundo-Tenente QOEA;Francisco Rodrigues da Silva;841/SCC;32478
Primeiro-Sargento QSS SAD;Francisco Rodrigues de Queiroz;189/SC;41312
Suboficial QSS BCT;Francisco Rodrigues Sales;182/SCGC;42053
Primeiro-Sargento QSS BET;Francisco Rodrigues Veras;047/SCC;29606
Suboficial QSS BEI;Francisco Rogerio de Paula Ribeiro;58/SC;40953
Primeiro-Sargento QSS BET;Francisco Rogerio Lima Domingos;29/SCGC;29/01/2016
Suboficial QSS BET;Francisco Romulo Fontenele Figueira;113/SC;36944
Suboficial (MO);Francisco Ronaldo ferreira da costa;6/SCGC;43108
Suboficial QSS BSP;Francisco Rosa de Medeiros;116/SCC;30701
Suboficial QSS BSP;Francisco Rubens Rios Gondim;193/SCC;34750
Suboficial QSS SAD;Francisco Saraiva Peña;051/SCC;34026
Suboficial QSS BET;Francisco Schuelter;90/SCC;36213
Suboficial QSS BET;Francisco Sebastião de Góes Martins;931/SCC;32854
Taifeiro-Mor QTA TCO;Francisco Serafim Soares;193/SCC;34750
Terceiro-Sargento QTA TAR;Francisco Sérgio Coutinho dos Reis;204/SC;38405
Senhor;Francisco Sérgio Guimarães;182/SCGC;42053
Segundo-Sargento QSS SGS;Francisco Sergio Ribeiro Campelo;1.659/SCGC;42725
Suboficial QSS SML;Francisco Sérgio Ripardo Almeida;10/SCGC;43475
Suboficial QSS SEL;Francisco Severino de França;113/SC;36944
Suboficial QSS BSP;Francisco Sidney Pinheiro da Silva;968-A/SCC;33221
Senhor;Francisco Silva Brito;091/SCC;29240
Senhor;Francisco Sílvio da Silveira;160/SCC;34409
Suboficial QSS SOB;Francisco Solon Sales Teixeira;202/SC;38035
Cabo QCB SAD;Francisco Suéli Januário Filho;113/SCC;36584
Cabo QCB BSP;Francisco Tadeu de Oliveira;90/SCC;36213
Primeiro-Sargento QSS SML;Francisco Tadeu Frutuoso;160/SCC;34409
Suboficial BMA;Francisco Tavares Neto;81/SC;40581
Subtenente;Francisco Toledano Sanz;130/SCGC;41673
Suboficial QSS BMT;Francisco Valdeglace Cavalcante;113/SC;36944
Cabo QCB SEF;Francisco Valdemir da Silva Santos;193/SCC;34750
Terceiro-Sargento QSS BMB;Francisco Valdemir dos Santos;092/SCC;29971
Segundo-Sargento QTA  ;Francisco Valdir Mesquita Café;107/SC;39869
Senhor;Francisco Valdir Wastner;092/SCC;29971
Primeiro-Sargento QSS BET;Francisco Valnor Rodrigues da Silva A. da Silveira;113/SCC;36584
Suboficial QSS BEP;Francisco Valter de Almeida;870/SCC;33592
Segundo-Sargento QSS SEF;Francisco Viana Campos;092/SCC;29971
Terceiro-Sargento QSS SAD;Francisco Vieira da Silva;110/SCC;29248
Suboficial QSS SDE;Francisco Vieira de Araújo;1172/SCC;32126
Primeiro-Sargento QSS SAD;Francisco Vieira de Araujo Junior;6/SCGC;43108
Suboficial QSS SPV;Francisco Wellington Castelo de Souza;160/SCC;34409
Primeiro-Sargento QSS BET;Francisco Wellington de Sousa Silva;189/SC;41312
Taifeiro de Primeira Classe QTA TAR;Francisco Wellington de Souza Lima;968-A/SCC;33221
Cabo QCB BCO;Francisco Wellington Machado;160/SCC;34409
Suboficial BMA;Francisco Wilson de Oliveira;81/SC;40581
Suboficial QSS BSP;Francisco Xavier da Cruz Rodrigues;870/SCC;33592
Suboficial BMA;Francisco Xavier de Campos Pinto;107/SC;40234
Terceiro-Sargento QSS SAD;Francisco Xavier de Medeiros;193/SCC;34750
Suboficial QSS BET;Francisco Xavier Rodrigues da Silva;58/SC;40953
Subtenente de Artilharia;Franciso Jeová Barrozo De Lima;1.659/SCGC;42725
Segundo-Sargento QSS SAD;Franck Luiz Falcão;189/SC;41312
Suboficial QSS SML;Francklim José Barbosa Neto;29/SCGC;29/01/2016
Suboficial QSS SDE;Françual Estevam de Moraes;870/SCC;33592
Segundo-Sargento QSS SDE;Frank Felix dos Santos;182/SCGC;42053
Segundo-Sargento QSS SEL;Frank Manoel Lima Damasceno;58/SC;40953
Senhor;Frank Ruiz Martins;048/SCC;35082
Segundo-Sargento QSS SGS;Frankles Rodrigues de Araújo;091/SCC;29240
Cabo QCB SGS;Franklin Cordovil Barbosa Filho;051/SCC;34026
Capitão R/1;Franklin da Cunha e Silva;98/SCC;35844
Suboficial QSS BMA;Franklin de Barros Lins Ramalho;841/SCC;32478
Suboficial QSS BEI;Franklin de Souza Mota;130/SCGC;41673
Suboficial QSS BMA;Franklin dos Santos;086/SCC;30336
Primeiro-Sargento de Infantaria;Franklin José Ribeiro;182/SCGC;42053
Primeiro-Sargento QSS SAI;Franklin Raymundo;1.659/SCGC;42725
Terceiro-Sargento de Infantaria;Franklin Roosevelt Bezerra da Silva;80/SC;39504
Primeiro-Sargento QSS SAD;Franklin Roosevelt Norat da Fonseca;092/SCC;29971
Terceiro-Sargento QTA TCO;Franklin Silva Ferreira;182/SCGC;42053
Suboficial QSS BFT;Franz Salviano Borges;90/SCC;36213
Cabo QCB SEM;Fred Ferreira de Campos Maciel Filho;113/SCC;36584
Primeiro-Sargento BEI;Fred Pinto do Nascimento;107/SC;40234
Técnico Primero;Freddy Ignacio Rojas Rosales;19/SCGC;44207
Suboficial QSS SML;Frederico Alexandre Hertel;193/SCC;34750
Suboficial BEP;Frederico Augusto Gamboa;81/SC;40581
Doutor;Frederico Aun;968-A/SCC;33221
Primeiro-Tenente QOEA Com;Frederico Bernardo Silva;100/SCC;35481
Primeiro-Tenente QOEA;Frederico Gérson Ramos Pastore;1194/SCC;31761
Suboficial QSS BMA;Frederico Gomes Xavier;202/SC;38035
Primeiro-Sargento QSS SEM;Freedman Lima Rua;189/SC;41312
Senhor;Frits Harald Brems;113/SCC;36584
Suboficial;Fulvio Lombardozzi (Itália);10/SCGC;43475
Suboficial QSS BEP;Gabriel Almenteiro Rito;1813/SCC;31036
Suboficial QSS SGS;Gabriel Archanjo Barbosa de Moraes;110/SCC;29248
Suboficial QSS BCO;Gabriel Braga;1172/SCC;32126
Terceiro-Sargento QSCON TES;Gabriel Da Silva Santos;1.659/SCGC;42725
Taifeiro de Primeira Classe QTA TAR;Gabriel de Freitas;968-A/SCC;33221
Primeiro-Sargento QSS SAD;Gabriel de Lima Carvalho;247/SC;38782
Senhor;Gabriel Lima Bitencourt;091/SCC;29240
Suboficial QSS BMA;Gabriel Manoel da Costa Cordeiro;29/SCGC;29/01/2016
Suboficial QSS ;Gabriel Palulian;247/SC;38782
Primeiro-Sargento QSS BMT;Gabriel Portugal Soliva Reis;1.659/SCGC;42725
Taifeiro-Mor QTA TCO;Gabriel Quadros;051/SCC;34026
Segundo-Sargento QSS BEV;Gabriela Leite Feijó;29/SCGC;29/01/2016
Segundo-Sargento QSS SAD;Gabriela Vieira de Aquino Rebel;10/SCGC;43475
Primeiro-Sargento de Infantaria;Galeno Chaves Ribeiro;107/SC;40234
Terceiro-Sargento QC (DT);Galileu Francisco da Silva;116/SCC;30701
Suboficial QSS BET;Garibalde Martins;870/SCC;33592
Suboficial QSS SEL;Gaspar Balbino da Silva;160/SCC;34409
Terceiro-Sargento QESA SEM;Gaspar Valdonir da Silva;161/SC;37673
Terceiro-Sargento QC (DT);Gauby Corrêa Lima;047/SCC;29606
Suboficial QSS BSP;Gaudencio Nogueira;870/SCC;33592
Senhora;Gecilda Lacerda Alves;051/SCC;34026
Senhor;Gecy Henrique Cordeiro;931/SCC;32854
Capitão QOEA SVA;Gedilson Melo dos Santos;141/SC;37306
Senhor;Geferson de Oliveira Santos;90/SCC;36213
Subtenente de Infantaria;Gefson Luis Razeira;10/SCGC;43475
Primeiro-Sargento de Artilharia;Geilson Alves Lulú;182/SCGC;42053
Terceiro-Sargento QSCON TES;Geisa Rafaela Arcanjo;1.659/SCGC;42725
Suboficial QFG SAD;Geisha Portes Costa;161/SC;37673
Segundo-Sargento QSS SAD;Geisla Meireles de Souza;182/SCGC;42053
Capitão QOEA Arm;Gelsomar Otacílio Flores de Souza;841/SCC;32478
Suboficial BMA;Gelson Antonio Zancanaro;19/SCGC;44207
Cabo QCB BCO;Gelson Cardoso de Souza;90/SCC;36213
Segundo-Sargento QSS BCO;Gelson de Sousa Machado Júnior;202/SC;38035
Primeiro-Sargento QSS SAD;Gelson do Socorro Oliveira;086/SCC;30336
Terceiro-Sargento QESA BSP;Gelson Luís Moreira Pedro;202/SC;38035
Suboficial QSS BCT;Gelson Luiz Seabra;247/SC;38782
Suboficial QSS SAD;Gelson Rodrigues Palácio Real;204/SC;38405
Primeiro-Sargento QSS BEV;Genaldo Oliveira do Norte;870/SCC;33592
Segundo-Tenente QOEA;Genaro da Conceição Silva;841/SCC;32478
Suboficial QSS BCO;Genderson Portela;968-A/SCC;33221
Suboficial QSS BMA;Geneci Araújo da Silva;204/SC;38405
Senhor;Generoso Soares da Silva;047/SCC;29606
Senhor;Genésio José Copati;107/SC;40234
Senhor;Genézio Alves de Lima;047/SCC;29606
Primeiro-Sargento QSS SEM;Genildo Alves de Lima;204/SC;38405
Terceiro-Sargento QC (VA);Genildo Pereira da Silva;116/SCC;30701
Segundo-Sargento SGS;Genilson Fernandes de Souza;80/SC;39504
Suboficial QSS BMA;Genilson Ferreira de Souza;048/SCC;35082
Terceiro-Sargento QSS SGS;Genilson Rodrigues Fernandes;29/SCGC;29/01/2016
Cabo QCB BEI;Genival Amancio Gonzaga;106/SC;39134
Suboficial QSS BMA;Genival de Oliveira;106/SC;39134
Terceiro-Sargento QC (DT);Genival Francisco de Souza;092/SCC;29971
Suboficial QSS SAD;Genivaldo Coutinho da Silva;100/SCC;35481
Segundo-Sargento QSS BEP;Genivaldo da Silva Brandão;58/SC;40953
Cabo QCB SGS;Genivaldo do Socorro Souza Nogueira;90/SCC;36213
Primeiro-Sargento TAR;Genivaldo Evangelista Mendes de Souza;107/SC;40234
Suboficial QSS BCT;Genivaldo José de Menezes;98/SCC;35844
Suboficial QSS BMT;Genivaldo Vicente de Santana;870/SCC;33592
Suboficial QSS BCT;Gentil Ferreira Limeira;107/SC;39869
Capitão QOEA COM;Gentil Inacio Hummes;204/SC;38405
Suboficial QSS BMA;Geodecy Miguel Arend Filho;90/SCC;36213
Segundo-Sargento BCT;George Antonio Sampaio Pampolha;107/SC;40234
Suboficial QSS BCT;George Barbosa de Medeiros;141/SC;37306
Segundo-Sargento QSS BMB;George Emanoel Oliveira Bezerra;58/SC;40953
Primeiro-Sargento QSS BMT;George Ferreira da Silva;048/SCC;35082
Suboficial QSS SMU;George Floriano;047/SCC;29606
Suboficial QSS BEP;George Geobert Antônio da Silva;204/SC;38405
Suboficial QSS BMA;George José Ferreira;58/SC;40953
Terceiro-Sargento QTA TAR;George Luis Sales Carvalho;130/SCGC;41673
Cabo QCB SGS;George Paes Barreto Neto;182/SCGC;42053
Taifeiro-Mor QTA TCO;George Pereira de Oliveira;047/SCC;29606
Suboficial BET;Georgem Moutinho Silva;107/SC;40234
Suboficial QSS BMA;Georges Louis Nogueira Guimarães;204/SC;38405
Senhora;Georgina dos Santos Monte;870/SCC;33592
Terceiro-Sargento TCO;Geovan Gomes dos Santos;81/SC;40581
Segundo-Sargento TAR;Geovane da Silva Falcão;107/SC;40234
Suboficial SMU;Geovane Desiderio Florindo;19/SCGC;44207
Suboficial QSS BMA;Geovanes Veras Cruz;931/SCC;32854
Suboficial QSS SGS;Geovani de Lima de Souza;107/SC;39869
Primeiro-Sargento SGS;Geracino Torres Landim;107/SC;40234
Senhora;Geraldina Aguiar Zeidan;130/SCGC;41673
Primeiro-Sargento QSS SAD;Geraldino da Silva Pena;202/SC;38035
Suboficial QSS SOB;Geraldino Ferreira da Silva;141/SC;37306
Segundo-Sargento TCO;Geraldino Teixeira Duarte;107/SC;40234
Senhor;Geraldo Alves Barcelos Sobrinho;870/SCC;33592
Suboficial QSS BET;Geraldo Amorim Moreno;086/SCC;30336
Suboficial QSS SAD;Geraldo Antunes Braga;051/SCC;34026
Senhor;Geraldo Barbosa das Chagas;931/SCC;32854
Suboficial QSS BMA;Geraldo Borges Rodrigues;202/SC;38035
Primeiro-Tenente QAO;Geraldo Calixto de Araújo;204/SC;38405
Primeiro-Sargento QSS BMA;Geraldo Chaves de Oliveira;1172/SCC;32126
Senhor;Geraldo Coelho Guedes;968-A/SCC;33221
Segundo-Sargento QSS SAD;Geraldo Corrêa da Silveira;29/SCGC;29/01/2016
Senhor;Geraldo Corrêa de Melo;968-A/SCC;33221
Cabo QCB BMA;Geraldo Corrêa Filho;160/SCC;34409
Suboficial QSS SDE;Geraldo Cotta Barbosa;161/SC;37673
Senhor;Geraldo Crisóstomo dos Santos;968-A/SCC;33221
Suboficial QSS BSP;Geraldo da Costa Campos;091/SCC;29240
Primeiro-Sargento QSS BEP;Geraldo da Rocha Ferreira;189/SC;41312
Primeiro-Sargento QSS BSP;Geraldo da Silva Gonçalves;113/SCC;36584
Senhor;Geraldo Daltro;092/SCC;29971
Senhor;Geraldo de Almeida Cruz Filho;161/SC;37673
Segundo-Sargento QTA TAR;Geraldo de Almeida Luiz;106/SC;39134
Cabo QCB BMA;Geraldo de Andrade Catão;047/SCC;29606
Taifeiro-Mor QTA TAR;Geraldo de Aquino Rosas Filho;90/SCC;36213
Suboficial QSS BMA;Geraldo De Sousa Junior;1.659/SCGC;42725
Segundo-Sargento QSS BMA;Geraldo de Souza Conceição;58/SC;40953
Suboficial QSS BMA;Geraldo Edmar da Silva Medeiros;141/SC;37306
Suboficial BSP;Geraldo Edmar Pereira;19/SCGC;44207
Primeiro-Sargento QSS SGS;Geraldo Eustáquio Siqueira;931/SCC;32854
Senhor;Geraldo Facciolongo;116/SCC;30701
Taifeiro-Mor QTA TAR;Geraldo Falco;092/SCC;29971
Senhor;Geraldo Fantinatto;110/SCC;29248
Senhor;Geraldo Fernandes de Menezes;092/SCC;29971
Suboficial QSS SAD;Geraldo Ferreira dos Santos;841/SCC;32478
Cabo QCB SAD;Geraldo Ferreira Filho;90/SCC;36213
Suboficial QSS SAD;Geraldo Ferrucio de Santana Filho;113/SCC;36584
Suboficial QSS STP;Geraldo Gomes Cavalcanti;107/SC;39869
Suboficial QSS BMB;Geraldo Gonçalves da Silva;1194/SCC;31761
Segundo-Tenente QAO;Geraldo Heitor do Nascimento;6/SCGC;43108
Suboficial QSS SGS;Geraldo Helbi Pereira;100/SCC;35481
Primeiro-Sargento (ES);Geraldo Henrique Bernardo;113/SCC;36584
Cabo QCB BSP;Geraldo Inocêncio Freire;047/SCC;29606
Primeiro-Sargento QSS SMU;Geraldo Ivan Eleuterio;130/SCGC;41673
Suboficial QSS BEV;Geraldo Joaquim;1194/SCC;31761
Primeiro-Sargento QSS BSP;Geraldo José Alves;1813/SCC;31036
Segundo-Sargento QTA TBA;Geraldo José Pavani;189/SC;41312
Capitão QOEA SVA;Geraldo José Tavares;161/SC;37673
Suboficial QSS SML;Geraldo Luiz Fernandes;091/SCC;29240
Suboficial QSS BMA;Geraldo Luiz Proença Batista;182/SCGC;42053
Suboficial QSS BMA;Geraldo Magela de Oliveira;1057/SCC;31401
Terceiro-Sargento QTA TAR;Geraldo Magela Franco Borges;051/SCC;34026
Suboficial QSS BMB;Geraldo Magela Moreira;90/SCC;36213
Suboficial BET;Geraldo Majella Blanc Amorim;107/SC;40234
Primeiro-Sargento QSS SEL;Geraldo Marcondes da Silva;1813/SCC;31036
Suboficial QSS BMA;Geraldo Medeiros de Souza;113/SC;36944
Primeiro-Sargento QSS SAD;Geraldo Moura de Brito;092/SCC;29971
Suboficial (OR);Geraldo Neves de Souza;81/SC;40581
Cabo QCB SAD;Geraldo Paulo Petró;113/SC;36944
Taifeiro-Mor QTA TAR;Geraldo Paulo Salles Pinheiro;047/SCC;29606
Cabo QCB SEM;Geraldo Pedrosa de Vasconcelos;092/SCC;29971
Cabo QCB SDE;Geraldo Pereira da Silva;051/SCC;34026
Senhor;Geraldo Pereira de Carvalho;90/SCC;36213
Senhor;Geraldo Pereira de Castro;98/SCC;35844
Senhor;Geraldo Pinto de Almeida;161/SC;37673
Professor;Geraldo Ribeiro da Fonseca;100/SCC;35481
Primeiro-Sargento QSS BEV;Geraldo Roberto Ferreira;086/SCC;30336
Cabo QCB SEM;Geraldo Rodrigues Xavier;968-A/SCC;33221
Senhor;Geraldo Romualdo;193/SCC;34750
Taifeiro-Mor QTA TAR;Geraldo Rosa de Lima;1172/SCC;32126
Suboficial QSS BMB;Geraldo Rossi Charchar;1813/SCC;31036
Suboficial QSS SOB;Geraldo Salguette Filho;113/SC;36944
Senhor;Geraldo Salomão de Lurdy;1194/SCC;31761
